State,Cause Name,Year,Deaths,Age-adjusted Death Rate
New Jersey,Stroke,2002,4016,44.3
New Mexico,Stroke,2002,715,42.2
New York,Stroke,2002,7625,37.9
North Carolina,Stroke,2002,5259,68.8
North Dakota,Stroke,2002,469,55.4
Ohio,Stroke,2002,7252,60.3
Oklahoma,Stroke,2002,2427,67.5
Oregon,Stroke,2002,2645,70.4
Pennsylvania,Stroke,2002,8579,55.6
Rhode Island,Stroke,2002,605,46.7
South Carolina,Stroke,2002,2822,74.4
South Dakota,Stroke,2002,518,54.9
Tennessee,Stroke,2002,3980,71.6
Texas,Stroke,2002,10548,63.6
United States,Stroke,2002,162672,57.2
Utah,Stroke,2002,903,58.1
Vermont,Stroke,2002,335,52.0
Virginia,Stroke,2002,3960,62.4
Washington,Stroke,2002,3753,66.6
West Virginia,Stroke,2002,1260,59.3
Wisconsin,Stroke,2002,3479,58.4
Wyoming,Stroke,2002,243,52.8
Alabama,CLRD,2002,2328,50.7
Alaska,CLRD,2002,142,47.5
Arizona,CLRD,2002,2575,48.4
Arkansas,CLRD,2002,1441,48.5
California,CLRD,2002,12684,42.6
Colorado,CLRD,2002,1848,53.0
Connecticut,CLRD,2002,1453,36.9
Delaware,CLRD,2002,350,43.3
District of Columbia,CLRD,2002,133,23.7
Florida,CLRD,2002,9062,40.9
Georgia,CLRD,2002,3163,48.1
Hawaii,CLRD,2002,265,20.0
Idaho,CLRD,2002,595,48.7
Illinois,CLRD,2002,4827,39.6
Indiana,CLRD,2002,3138,51.5
Iowa,CLRD,2002,1580,44.4
Kansas,CLRD,2002,1367,47.2
Kentucky,CLRD,2002,2401,59.3
Louisiana,CLRD,2002,1696,41.2
Maine,CLRD,2002,791,52.9
Maryland,CLRD,2002,1944,39.4
Massachusetts,CLRD,2002,2745,38.9
Michigan,CLRD,2002,4431,44.8
Minnesota,CLRD,2002,1971,39.2
Mississippi,CLRD,2002,1378,50.3
Missouri,CLRD,2002,2867,47.2
Montana,CLRD,2002,576,57.8
Nebraska,CLRD,2002,934,49.1
Nevada,CLRD,2002,1174,65.9
New Hampshire,CLRD,2002,577,47.4
New Jersey,CLRD,2002,2885,32.0
New Mexico,CLRD,2002,857,49.7
New York,CLRD,2002,6966,34.9
North Carolina,CLRD,2002,3674,46.6
North Dakota,CLRD,2002,322,41.8
Ohio,CLRD,2002,6063,50.2
Oklahoma,CLRD,2002,1988,54.8
Oregon,CLRD,2002,1845,50.2
Pennsylvania,CLRD,2002,6017,39.3
Rhode Island,CLRD,2002,521,41.5
South Carolina,CLRD,2002,1889,48.1
South Dakota,CLRD,2002,383,43.2
Tennessee,CLRD,2002,3011,52.7
Texas,CLRD,2002,7720,45.7
United States,CLRD,2002,124816,43.9
Utah,CLRD,2002,603,38.1
Vermont,CLRD,2002,276,43.1
Virginia,CLRD,2002,2752,42.2
Washington,CLRD,2002,2721,48.6
West Virginia,CLRD,2002,1228,56.6
Wisconsin,CLRD,2002,2335,40.2
Wyoming,CLRD,2002,324,68.7
Alabama,Diabetes,2002,1486,32.3
Alaska,Diabetes,2002,86,22.0
Arizona,Diabetes,2002,1231,23.0
Arkansas,Diabetes,2002,793,27.0
California,Diabetes,2002,6807,22.5
Colorado,Diabetes,2002,659,18.0
Connecticut,Diabetes,2002,675,17.3
Delaware,Diabetes,2002,215,26.1
District of Columbia,Diabetes,2002,191,34.1
Florida,Diabetes,2002,4583,21.5
Georgia,Diabetes,2002,1576,23.1
Hawaii,Diabetes,2002,204,15.5
Idaho,Diabetes,2002,322,26.1
Illinois,Diabetes,2002,3011,24.6
Indiana,Diabetes,2002,1688,27.6
Iowa,Diabetes,2002,734,20.8
Kansas,Diabetes,2002,765,26.4
Kentucky,Diabetes,2002,1265,31.1
Louisiana,Diabetes,2002,1774,42.3
Maine,Diabetes,2002,404,27.1
Maryland,Diabetes,2002,1519,30.1
Massachusetts,Diabetes,2002,1423,20.4
Michigan,Diabetes,2002,2785,28.0
Minnesota,Diabetes,2002,1317,26.0
Mississippi,Diabetes,2002,671,24.4
Missouri,Diabetes,2002,1625,26.8
Montana,Diabetes,2002,210,21.1
Nebraska,Diabetes,2002,393,20.8
Nevada,Diabetes,2002,343,17.5
New Hampshire,Diabetes,2002,311,25.0
New Jersey,Diabetes,2002,2532,28.1
New Mexico,Diabetes,2002,582,33.0
New York,Diabetes,2002,3934,19.7
North Carolina,Diabetes,2002,2205,27.6
North Dakota,Diabetes,2002,214,27.1
Ohio,Diabetes,2002,3846,32.0
Oklahoma,Diabetes,2002,1064,29.5
Oregon,Diabetes,2002,1041,28.2
Pennsylvania,Diabetes,2002,3708,24.8
Rhode Island,Diabetes,2002,263,21.5
South Carolina,Diabetes,2002,1112,27.8
South Dakota,Diabetes,2002,195,22.8
Tennessee,Diabetes,2002,1749,30.5
Texas,Diabetes,2002,5654,32.3
United States,Diabetes,2002,73249,25.6
Utah,Diabetes,2002,514,31.8
Vermont,Diabetes,2002,174,27.0
Virginia,Diabetes,2002,1558,23.2
Washington,Diabetes,2002,1494,26.3
West Virginia,Diabetes,2002,846,39.5
Wisconsin,Diabetes,2002,1353,23.4
Wyoming,Diabetes,2002,145,30.5
Alabama,Heart disease,2002,13197,291.3
Alaska,Heart disease,2002,567,169.3
Arizona,Heart disease,2002,10852,207.9
Arkansas,Heart disease,2002,8330,282.8
California,Heart disease,2002,68797,230.4
Colorado,Heart disease,2002,6425,182.7
Connecticut,Heart disease,2002,8815,219.3
Delaware,Heart disease,2002,1918,239.9
District of Columbia,Heart disease,2002,1666,296.6
Florida,Heart disease,2002,49235,226.1
Georgia,Heart disease,2002,17529,265.8
Hawaii,Heart disease,2002,2512,191.8
Idaho,Heart disease,2002,2532,205.2
Illinois,Heart disease,2002,30821,250.2
Indiana,Heart disease,2002,15321,250.9
Iowa,Heart disease,2002,8181,221.5
Kansas,Heart disease,2002,6680,223.2
Kentucky,Heart disease,2002,11696,292.2
Louisiana,Heart disease,2002,11185,272.4
Maine,Heart disease,2002,3170,210.6
Maryland,Heart disease,2002,12008,242.4
Massachusetts,Heart disease,2002,14736,205.5
Michigan,Heart disease,2002,26659,269.6
Minnesota,Heart disease,2002,8602,165.9
Mississippi,Heart disease,2002,9061,332.6
Missouri,Heart disease,2002,16708,272.7
Montana,Heart disease,2002,1944,192.8
Nebraska,Heart disease,2002,4242,215.5
Nevada,Heart disease,2002,4421,247.5
New Hampshire,Heart disease,2002,2776,225.0
New Jersey,Heart disease,2002,22510,248.6
New Mexico,Heart disease,2002,3360,196.4
New York,Heart disease,2002,56672,281.4
North Carolina,Heart disease,2002,18524,237.6
North Dakota,Heart disease,2002,1623,203.1
Ohio,Heart disease,2002,31388,261.2
Oklahoma,Heart disease,2002,11230,311.3
Oregon,Heart disease,2002,7262,194.2
Pennsylvania,Heart disease,2002,38852,254.7
Rhode Island,Heart disease,2002,3109,243.6
South Carolina,Heart disease,2002,9659,249.4
South Dakota,Heart disease,2002,1937,212.1
Tennessee,Heart disease,2002,16226,287.3
Texas,Heart disease,2002,43452,256.3
United States,Heart disease,2002,696947,244.6
Utah,Heart disease,2002,2977,188.6
Vermont,Heart disease,2002,1370,212.0
Virginia,Heart disease,2002,14952,230.0
Washington,Heart disease,2002,11141,196.4
West Virginia,Heart disease,2002,6189,291.2
Wisconsin,Heart disease,2002,12923,218.8
Wyoming,Heart disease,2002,1005,214.5
Alabama,Influenza and pneumonia,2002,1218,27.4
Alaska,Influenza and pneumonia,2002,51,19.5
Arizona,Influenza and pneumonia,2002,1319,25.6
Arkansas,Influenza and pneumonia,2002,776,26.4
California,Influenza and pneumonia,2002,8128,27.5
Colorado,Influenza and pneumonia,2002,752,21.9
Connecticut,Influenza and pneumonia,2002,888,21.5
Delaware,Influenza and pneumonia,2002,168,21.4
District of Columbia,Influenza and pneumonia,2002,81,14.5
Florida,Influenza and pneumonia,2002,3290,15.1
Georgia,Influenza and pneumonia,2002,1791,28.5
Hawaii,Influenza and pneumonia,2002,246,18.9
Idaho,Influenza and pneumonia,2002,265,21.7
Illinois,Influenza and pneumonia,2002,2940,23.7
Indiana,Influenza and pneumonia,2002,1360,22.3
Iowa,Influenza and pneumonia,2002,942,24.4
Kansas,Influenza and pneumonia,2002,698,22.7
Kentucky,Influenza and pneumonia,2002,1236,31.5
Montana,Cancer,2002,1911,191.1
Louisiana,Influenza and pneumonia,2002,956,24.0
Maine,Influenza and pneumonia,2002,317,20.9
Maryland,Influenza and pneumonia,2002,1121,23.1
Massachusetts,Influenza and pneumonia,2002,2087,28.6
Michigan,Influenza and pneumonia,2002,2029,20.6
Minnesota,Influenza and pneumonia,2002,900,16.9
Mississippi,Influenza and pneumonia,2002,801,29.8
Missouri,Influenza and pneumonia,2002,1619,26.2
Montana,Influenza and pneumonia,2002,255,25.2
Nebraska,Influenza and pneumonia,2002,418,20.6
Nevada,Influenza and pneumonia,2002,368,22.5
New Hampshire,Influenza and pneumonia,2002,237,19.4
New Jersey,Influenza and pneumonia,2002,1973,21.8
New Mexico,Influenza and pneumonia,2002,372,22.3
New York,Influenza and pneumonia,2002,5368,26.6
North Carolina,Influenza and pneumonia,2002,1898,25.1
North Dakota,Influenza and pneumonia,2002,162,18.7
Ohio,Influenza and pneumonia,2002,2487,20.8
Oklahoma,Influenza and pneumonia,2002,914,25.5
Oregon,Influenza and pneumonia,2002,666,17.7
Pennsylvania,Influenza and pneumonia,2002,2957,19.1
Rhode Island,Influenza and pneumonia,2002,319,24.4
South Carolina,Influenza and pneumonia,2002,910,24.6
South Dakota,Influenza and pneumonia,2002,240,25.4
Tennessee,Influenza and pneumonia,2002,1710,31.0
Texas,Influenza and pneumonia,2002,3673,22.3
United States,Influenza and pneumonia,2002,65681,23.2
Utah,Influenza and pneumonia,2002,424,27.4
Vermont,Influenza and pneumonia,2002,111,17.1
Virginia,Influenza and pneumonia,2002,1480,23.7
Washington,Influenza and pneumonia,2002,907,16.0
West Virginia,Influenza and pneumonia,2002,427,20.3
Wisconsin,Influenza and pneumonia,2002,1291,21.4
Wyoming,Influenza and pneumonia,2002,135,29.4
Alabama,Suicide,2002,514,11.5
Alaska,Suicide,2002,132,20.8
Arizona,Suicide,2002,886,16.6
Arkansas,Suicide,2002,377,14.0
California,Suicide,2002,3228,9.6
Colorado,Suicide,2002,727,16.2
Connecticut,Suicide,2002,260,7.3
Delaware,Suicide,2002,74,9.1
District of Columbia,Suicide,2002,31,5.2
Florida,Suicide,2002,2338,13.3
Georgia,Suicide,2002,909,11.1
Hawaii,Suicide,2002,120,9.5
Idaho,Suicide,2002,202,15.5
Illinois,Suicide,2002,1145,9.2
Indiana,Suicide,2002,743,12.1
Iowa,Suicide,2002,314,10.7
Kansas,Suicide,2002,345,12.7
Kentucky,Suicide,2002,540,13.0
Louisiana,Suicide,2002,499,11.2
Maine,Suicide,2002,166,12.5
Maryland,Suicide,2002,477,8.8
Massachusetts,Suicide,2002,436,6.6
Michigan,Suicide,2002,1106,11.1
Minnesota,Suicide,2002,497,9.8
Mississippi,Suicide,2002,343,12.2
Missouri,Suicide,2002,693,12.1
Montana,Suicide,2002,184,20.0
Nebraska,Suicide,2002,201,11.8
Nevada,Suicide,2002,423,19.7
New Hampshire,Suicide,2002,132,10.3
New Jersey,Suicide,2002,553,6.3
New Mexico,Suicide,2002,349,19.2
New York,Suicide,2002,1228,6.3
North Carolina,Suicide,2002,986,11.8
North Dakota,Suicide,2002,91,14.3
Ohio,Suicide,2002,1287,11.2
Oklahoma,Suicide,2002,501,14.4
Oregon,Suicide,2002,518,14.4
Pennsylvania,Suicide,2002,1341,10.7
Rhode Island,Suicide,2002,86,7.9
South Carolina,Suicide,2002,440,10.8
South Dakota,Suicide,2002,94,12.3
Tennessee,Suicide,2002,778,13.3
Texas,Suicide,2002,2311,11.1
United States,Suicide,2002,31655,11.0
Utah,Suicide,2002,340,16.2
Vermont,Suicide,2002,92,14.3
Virginia,Suicide,2002,799,10.9
Washington,Suicide,2002,811,13.4
West Virginia,Suicide,2002,276,14.9
Wisconsin,Suicide,2002,627,11.3
Wyoming,Suicide,2002,105,20.8
Alabama,Cancer,2002,9698,208.3
Alaska,Cancer,2002,715,189.8
Arizona,Cancer,2002,9359,173.2
Arkansas,Cancer,2002,6282,212.8
California,Cancer,2002,54143,177.3
Colorado,Cancer,2002,6384,173.7
Connecticut,Cancer,2002,7163,186.3
Delaware,Cancer,2002,1621,194.8
District of Columbia,Cancer,2002,1298,231.8
Florida,Cancer,2002,39140,183.8
Georgia,Cancer,2002,13975,200.0
Hawaii,Cancer,2002,1945,147.2
Idaho,Cancer,2002,2138,172.3
Illinois,Cancer,2002,24737,202.8
Indiana,Cancer,2002,12865,209.7
Iowa,Cancer,2002,6473,189.3
Kansas,Cancer,2002,5362,188.7
Kentucky,Cancer,2002,9438,228.6
Louisiana,Cancer,2002,9441,222.8
Maine,Cancer,2002,3206,214.9
Maryland,Cancer,2002,10395,202.2
Massachusetts,Cancer,2002,13914,201.4
Michigan,Cancer,2002,19985,199.9
Minnesota,Cancer,2002,9210,185.3
Mississippi,Cancer,2002,6069,218.8
Missouri,Cancer,2002,12322,204.1
Nebraska,Cancer,2002,3433,186.1
Nevada,Cancer,2002,3937,201.3
New Hampshire,Cancer,2002,2529,201.8
New Jersey,Cancer,2002,17827,198.1
New Mexico,Cancer,2002,3067,173.2
New York,Cancer,2002,36661,184.4
North Carolina,Cancer,2002,16210,199.9
North Dakota,Cancer,2002,1293,175.5
Ohio,Cancer,2002,25173,209.0
Oklahoma,Cancer,2002,7474,205.7
Oregon,Cancer,2002,7249,197.3
Pennsylvania,Cancer,2002,29849,201.9
Rhode Island,Cancer,2002,2404,199.3
South Carolina,Cancer,2002,8333,205.8
South Dakota,Cancer,2002,1562,183.3
Tennessee,Cancer,2002,12518,214.6
Texas,Cancer,2002,34164,192.2
United States,Cancer,2002,557271,194.3
Utah,Cancer,2002,2376,144.4
Vermont,Cancer,2002,1224,188.3
Virginia,Cancer,2002,13602,200.0
Washington,Cancer,2002,10858,190.6
West Virginia,Cancer,2002,4652,215.2
Wisconsin,Cancer,2002,10828,189.6
Wyoming,Cancer,2002,859,177.1
Alabama,Kidney disease,2002,1032,22.8
Alaska,Kidney disease,2002,21,6.8
Arizona,Kidney disease,2002,622,11.9
Arkansas,Kidney disease,2002,601,20.4
California,Kidney disease,2002,2164,7.2
Colorado,Kidney disease,2002,417,11.9
Connecticut,Kidney disease,2002,554,14.0
Delaware,Kidney disease,2002,117,14.5
District of Columbia,Kidney disease,2002,70,12.5
Florida,Kidney disease,2002,2201,10.2
Georgia,Kidney disease,2002,1335,20.4
Hawaii,Kidney disease,2002,136,10.3
Idaho,Kidney disease,2002,86,7.0
Illinois,Kidney disease,2002,2328,19.0
Indiana,Kidney disease,2002,1222,20.1
Iowa,Kidney disease,2002,261,7.1
Kansas,Kidney disease,2002,517,17.3
Kentucky,Kidney disease,2002,813,20.4
Louisiana,Kidney disease,2002,983,23.9
Maine,Kidney disease,2002,232,15.4
Maryland,Kidney disease,2002,630,12.6
Massachusetts,Kidney disease,2002,1297,18.1
Michigan,Kidney disease,2002,1618,16.4
Minnesota,Kidney disease,2002,649,12.6
Mississippi,Kidney disease,2002,580,21.2
Missouri,Kidney disease,2002,1076,17.6
Montana,Kidney disease,2002,105,10.5
Nebraska,Kidney disease,2002,277,14.2
Nevada,Kidney disease,2002,372,20.7
New Hampshire,Kidney disease,2002,141,11.6
New Jersey,Kidney disease,2002,1662,18.4
New Mexico,Kidney disease,2002,220,12.9
New York,Kidney disease,2002,2465,12.3
North Carolina,Kidney disease,2002,1437,18.4
North Dakota,Kidney disease,2002,57,6.9
Ohio,Kidney disease,2002,2027,16.9
Oklahoma,Kidney disease,2002,500,13.9
Oregon,Kidney disease,2002,266,7.2
Pennsylvania,Kidney disease,2002,2944,19.3
Rhode Island,Kidney disease,2002,142,11.2
South Carolina,Kidney disease,2002,781,20.1
South Dakota,Kidney disease,2002,128,13.9
Tennessee,Kidney disease,2002,586,10.4
Texas,Kidney disease,2002,2166,12.7
United States,Kidney disease,2002,40974,14.4
Utah,Kidney disease,2002,184,11.7
Vermont,Kidney disease,2002,53,8.3
Virginia,Kidney disease,2002,1236,19.0
Washington,Kidney disease,2002,306,5.4
West Virginia,Kidney disease,2002,462,21.6
Wisconsin,Kidney disease,2002,852,14.5
Wyoming,Kidney disease,2002,43,9.2
Alabama,Unintentional injuries,2001,2211,49.5
Alaska,Unintentional injuries,2001,345,60.5
Arizona,Unintentional injuries,2001,2475,47.6
Arkansas,Unintentional injuries,2001,1277,46.5
California,Unintentional injuries,2001,8132,24.5
Colorado,Unintentional injuries,2001,1720,41.6
Connecticut,Unintentional injuries,2001,1056,29.5
Delaware,Unintentional injuries,2001,290,36.6
District of Columbia,Unintentional injuries,2001,223,38.4
Florida,Unintentional injuries,2001,6969,40.5
Georgia,Unintentional injuries,2001,3396,43.8
Hawaii,Unintentional injuries,2001,372,29.8
Idaho,Unintentional injuries,2001,568,44.2
Illinois,Unintentional injuries,2001,4077,32.8
Indiana,Unintentional injuries,2001,2185,35.8
Iowa,Unintentional injuries,2001,1051,32.5
Kansas,Unintentional injuries,2001,1156,41.4
Kentucky,Unintentional injuries,2001,1990,49.1
Louisiana,Unintentional injuries,2001,2029,46.5
Maine,Unintentional injuries,2001,490,36.3
Maryland,Unintentional injuries,2001,1339,25.8
Massachusetts,Unintentional injuries,2001,1506,22.2
Michigan,Unintentional injuries,2001,3291,33.3
New Hampshire,All causes,2001,9815,809.3
Minnesota,Unintentional injuries,2001,1797,35.4
Mississippi,Unintentional injuries,2001,1571,56.0
Missouri,Unintentional injuries,2001,2455,42.5
Montana,Unintentional injuries,2001,468,50.1
Nebraska,Unintentional injuries,2001,633,34.8
Nevada,Unintentional injuries,2001,739,37.0
New Hampshire,Unintentional injuries,2001,374,30.3
New Jersey,Unintentional injuries,2001,2405,27.8
New Mexico,Unintentional injuries,2001,1020,57.7
New York,Unintentional injuries,2001,4982,25.7
North Carolina,Unintentional injuries,2001,3438,42.6
North Dakota,Unintentional injuries,2001,238,33.9
Ohio,Unintentional injuries,2001,3857,33.4
Oklahoma,Unintentional injuries,2001,1700,48.5
Oregon,Unintentional injuries,2001,1313,36.9
Pennsylvania,Unintentional injuries,2001,4552,34.6
Rhode Island,Unintentional injuries,2001,293,25.3
South Carolina,Unintentional injuries,2001,1960,49.0
South Dakota,Unintentional injuries,2001,382,47.3
Tennessee,Unintentional injuries,2001,2709,47.3
Texas,Unintentional injuries,2001,7920,39.7
United States,Unintentional injuries,2001,101537,35.7
Utah,Unintentional injuries,2001,643,32.5
Vermont,Unintentional injuries,2001,230,36.8
Virginia,Unintentional injuries,2001,2432,35.2
Washington,Unintentional injuries,2001,2072,35.2
West Virginia,Unintentional injuries,2001,834,44.7
Wisconsin,Unintentional injuries,2001,2100,37.5
Wyoming,Unintentional injuries,2001,272,55.5
Alabama,All causes,2001,45316,1002.1
Alaska,All causes,2001,2974,831.3
Arizona,All causes,2001,41058,795.9
Arkansas,All causes,2001,27759,955.4
California,All causes,2001,234044,783.2
Colorado,All causes,2001,28294,796.1
Connecticut,All causes,2001,29827,772.1
Delaware,All causes,2001,7112,903.1
District of Columbia,All causes,2001,5951,1049.9
Florida,All causes,2001,167269,806.1
Georgia,All causes,2001,64485,966.4
Hawaii,All causes,2001,8394,660.4
Idaho,All causes,2001,9753,803.5
Illinois,All causes,2001,105430,863.5
Indiana,All causes,2001,55198,912.7
Iowa,All causes,2001,27791,780.1
Kansas,All causes,2001,24647,844.4
Kentucky,All causes,2001,39861,997.1
Louisiana,All causes,2001,41757,1013.1
Maine,All causes,2001,12421,848.7
Maryland,All causes,2001,43839,888.0
Massachusetts,All causes,2001,56754,811.4
Michigan,All causes,2001,86424,884.0
Minnesota,All causes,2001,37735,748.2
Mississippi,All causes,2001,28259,1034.3
Missouri,All causes,2001,54982,913.4
Montana,All causes,2001,8265,844.1
Nebraska,All causes,2001,15174,796.6
Nevada,All causes,2001,16285,923.5
New Jersey,All causes,2001,74710,840.3
New Mexico,All causes,2001,14129,829.5
New York,All causes,2001,159240,806.6
North Carolina,All causes,2001,70934,917.1
North Dakota,All causes,2001,6048,780.2
Ohio,All causes,2001,108027,912.4
Oklahoma,All causes,2001,34682,968.5
Oregon,All causes,2001,30158,830.5
Pennsylvania,All causes,2001,129729,878.5
Rhode Island,All causes,2001,10021,816.9
South Carolina,All causes,2001,36612,949.6
South Dakota,All causes,2001,6923,790.0
Tennessee,All causes,2001,55151,979.5
Texas,All causes,2001,152779,888.9
United States,All causes,2001,2416425,858.8
Utah,All causes,2001,12662,785.2
Vermont,All causes,2001,5201,819.6
Virginia,All causes,2001,56280,869.9
Washington,All causes,2001,44642,799.4
West Virginia,All causes,2001,20967,1000.9
Wisconsin,All causes,2001,46628,812.5
Wyoming,All causes,2001,4029,858.8
Alabama,Alzheimer's disease,2001,1103,25.1
Alaska,Alzheimer's disease,2001,44,18.9
Arizona,Alzheimer's disease,2001,1108,22.7
Arkansas,Alzheimer's disease,2001,452,15.3
California,Alzheimer's disease,2001,4935,17.2
Colorado,Alzheimer's disease,2001,852,26.4
Connecticut,Alzheimer's disease,2001,573,14.0
Delaware,Alzheimer's disease,2001,135,18.0
District of Columbia,Alzheimer's disease,2001,99,17.5
Florida,Alzheimer's disease,2001,3643,16.4
Georgia,Alzheimer's disease,2001,1419,24.1
Hawaii,Alzheimer's disease,2001,122,9.8
Idaho,Alzheimer's disease,2001,294,24.7
Illinois,Alzheimer's disease,2001,2163,17.5
Indiana,Alzheimer's disease,2001,1231,20.5
Iowa,Alzheimer's disease,2001,863,21.8
Kansas,Alzheimer's disease,2001,642,20.5
Kentucky,Alzheimer's disease,2001,966,25.1
Louisiana,Alzheimer's disease,2001,957,24.6
Maine,Alzheimer's disease,2001,471,31.3
Maryland,Alzheimer's disease,2001,948,20.5
Massachusetts,Alzheimer's disease,2001,1533,20.9
Michigan,Alzheimer's disease,2001,1803,18.8
Minnesota,Alzheimer's disease,2001,1173,22.1
Mississippi,Alzheimer's disease,2001,449,16.8
Missouri,Alzheimer's disease,2001,1106,17.8
Montana,Alzheimer's disease,2001,249,24.9
Nebraska,Alzheimer's disease,2001,430,21.0
Nevada,Alzheimer's disease,2001,211,14.9
New Hampshire,Alzheimer's disease,2001,305,25.6
New Jersey,Alzheimer's disease,2001,1376,15.3
New Mexico,Alzheimer's disease,2001,297,18.6
New York,Alzheimer's disease,2001,1705,8.5
North Carolina,Alzheimer's disease,2001,1786,24.6
North Dakota,Alzheimer's disease,2001,224,25.5
Ohio,Alzheimer's disease,2001,2367,20.0
Oklahoma,Alzheimer's disease,2001,682,19.0
Oregon,Alzheimer's disease,2001,1030,27.6
Pennsylvania,Alzheimer's disease,2001,2753,17.6
Rhode Island,Alzheimer's disease,2001,251,18.8
South Carolina,Alzheimer's disease,2001,881,24.9
South Dakota,Alzheimer's disease,2001,156,16.0
Tennessee,Alzheimer's disease,2001,1148,21.2
Texas,Alzheimer's disease,2001,3439,21.9
United States,Alzheimer's disease,2001,53852,19.3
Utah,Alzheimer's disease,2001,314,21.0
Vermont,Alzheimer's disease,2001,149,23.3
Virginia,Alzheimer's disease,2001,1184,19.8
Washington,Alzheimer's disease,2001,2050,37.1
West Virginia,Alzheimer's disease,2001,398,19.0
Wisconsin,Alzheimer's disease,2001,1269,21.1
Wyoming,Alzheimer's disease,2001,114,25.4
Alabama,Stroke,2001,2998,66.9
Alaska,Stroke,2001,158,57.9
